spkid,full_name,diameter,class,q,e,i,om,w,ma,epoch
2416584,4165842004JB12,1.0,AMO,1.058965567702835,0.016751466262942317,4.0882579898144495,182.3284695018488,235.51639173825015,92.58326478876069,59000
2416675,4166752004XJ3,1.0,AMO,1.270308371438993,0.29331705356179305,13.687689143086605,195.13156343287832,315.4765286257071,279.5074889495035,59000
2416680,4166802004XD50,1.0,AMO,1.1379196989441962,0.23717763859512384,11.054483320909332,240.38994223832358,179.9974037355156,185.23192359342335,59000
2416804,4168042005GP128,1.0,AMO,1.146082001663243,0.1470334429909366,2.3132212273287096,134.5738119191257,249.16987791593448,322.26067262949067,59000
2416851,4168512005MM13,1.0,AMO,1.155854388143748,0.025976207453805078,9.154050424623154,238.33580900771196,65.52655511510163,204.80404226164688,59000
2417167,4171672005WH57,1.0,AMO,1.0792713767149,0.17773363223712427,0.3950222896048683,185.1427417156951,1.0330893681671593,59.14968368735106,59000
2417201,4172012005XM4,1.0,AMO,1.2201146840395878,0.22762912521056325,10.625672336562978,12.757235679806112,62.0114379696922,357.4611818818026,59000
2417210,4172102005XV77,1.0,ATE,0.459454985478458,0.05721517590142358,18.339188066273458,306.98241720363035,22.39725539052597,180.70773804190614,59000
2417264,4172642006AT2,1.0,AMO,1.0895051121103592,0.17046250223624723,11.84007762892496,338.56048841652307,153.97848894934208,90.25489879265504,59000
2417581,4175812006VA3,1.0,APO,0.515353893344982,0.24426326951486038,4.3131263530608726,9.442468276918508,168.58920141490037,118.54191440919026,59000
2417655,4176552006YF13,1.0,ATE,0.5481689764028189,0.23047433329389488,15.706248523688274,284.13425477062265,232.01017110349213,43.64430831810108,59000
2417874,4178742007NC5,1.0,APO,0.2756313396469402,0.24089760536014587,4.47141712069136,138.89277393876984,50.677871911887834,26.618462188708744,59000
2418198,4181982008CN70,1.0,ATE,0.5283904999933116,0.26379702746091593,23.666252084729393,210.82744801041272,77.29779509862809,162.20385845655747,59000
2418233,4182332008DV,1.0,APO,0.9493612484249712,0.28130463064784106,16.87526731702086,179.99818090585768,287.3974185207415,342.6743230518657,59000
2418265,4182652008EA32,1.0,IEO,0.4280335240638188,0.12165634656106078,1.4298877200608362,198.47183429989695,207.54809812050775,44.27194513362015,59000
2418846,4188462008WJ60,1.0,AMO,1.131998093866704,0.17063073075686316,2.8054834500873422,178.2670697129104,10.570893726415855,324.9807138806406,59000
2418896,4188962009AK15,1.0,APO,0.748348119017067,0.23719785781368324,16.586502453243696,307.2151337356352,305.42568203661136,286.8243957344339,59000
2418900,4189002009BE2,1.0,APO,1.008195109439417,0.20914194418373494,11.916762403990216,246.06240649031207,226.7300153607853,290.31353255508975,59000
2419022,4190222009QF31,1.0,AMO,1.2726725326552848,0.29865606847931364,11.044464993163176,148.54941199649792,67.19007831713479,255.58320670641197,59000
2419464,4194642010CC180,1.0,AMO,1.270670232728045,0.004103295331393242,4.2118319838848866,247.88468921419764,90.74366685249186,213.06084203708497,59000
2419829,4198292010XK52,1.0,AMO,1.240399508883123,0.1065399645947372,9.868763052706154,347.4172148701973,199.27706897708734,43.69946638986548,59000
2419922,4199222011BJ24,1.0,APO,0.8624816626280207,0.08430837788106073,4.424004200760975,28.91097433923576,201.8884253493609,207.23497650491836,59000
2420048,4200482011DL19,1.0,APO,0.945917527277362,0.07869475504966038,13.592756584025828,139.71238976090058,289.8679190185361,126.7119388100442,59000
2420187,4201872011GA55,1.0,AMO,1.118877521918917,0.06675893474966572,14.366993873249793,313.3634516365665,129.08974974240192,37.9095701928526,59000
2420262,4202622011KD11,1.0,APO,0.9166648059295682,0.2127371522445687,15.70555580727466,266.0598398921304,197.74913275890916,289.3780661998571,59000
2420286,4202862011RZ,1.0,APO,0.9960324058696356,0.025427841982596556,1.2498404376229122,336.5744002014066,209.71367225936083,196.75750576870362,59000
2420302,4203022011XZ1,1.0,AMO,1.1522920092868278,0.22248265018300148,14.831432066049402,14.331559544366122,201.1235103815986,268.18390062008086,59000
2420591,4205912012HF31,1.0,APO,0.8661460409443934,0.20802775260488202,3.92165824122164,310.59921931660335,26.246104335983695,172.6236306926955,59000
2420738,4207382012TS,1.0,ATE,0.8778691502803029,0.07524123975026892,17.95172756742763,285.0475571837539,148.05103479619748,198.61819004342883,59000
2422637,4226371985WA,1.0,AMO,1.107549001535456,0.07585013494954837,7.987950585962939,293.41404578965415,121.99828366414353,256.44355602298145,59000
2422659,4226591998LD,1.0,AMO,1.192437195383262,0.18865817560335066,4.415410317064557,215.01458212037426,357.3999785661362,88.90087414960222,59000
2422977,4229772003MV7,1.0,AMO,1.2605216211404742,0.22865133164510335,2.6596572814156367,18.690132643418067,167.64788285555167,304.9374554967537,59000
2423022,4230222003TJ2,1.0,APO,0.693071772283645,0.26294568392620965,4.4425591069178925,194.08677442230112,156.6820352485966,151.54140505687158,59000
2423100,4231002004BX1,1.0,APO,0.3903195113911965,0.25564186915634274,21.459992030204013,146.7904093163521,174.12752391212143,255.0561658214894,59000
2423210,4232102004RD84,1.0,AMO,1.062927292521042,0.28946489824915594,13.09368771245135,189.7350309546642,330.9417295089705,117.38886630411909,59000
2423747,4237472006CX,1.0,AMO,1.206480098038852,0.17441546860095333,6.97718282437068,266.5065505036831,220.12338766839278,252.89092982459775,59000
2424089,4240892007DU103,1.0,AMO,1.2280281255078311,0.2725966684021079,1.554321943874608,214.54582842423392,140.09161949569895,15.667628400039963,59000
2424392,4243922007YJ,1.0,APO,0.7947750691755786,0.24255398197812322,22.104127596169747,105.32264034934448,328.52786275824644,334.5342592715226,59000
2424532,4245322008EZ97,1.0,AMO,1.266587231125053,0.26840028729420407,7.305247292626336,215.82264350535175,334.7434589641426,283.2820954225039,59000
2424965,4249652009AM15,1.0,ATE,0.4167501081137077,0.00348798038560999,10.969060571672843,29.92983950916877,95.1525841914944,239.33000353208527,59000
2424969,4249692009BT5,1.0,AMO,1.1526424045284829,0.2897708975597433,6.110355366564304,1.9317568382351435,141.62259317543416,116.59757193122397,59000
2425047,4250472009QE8,1.0,AMO,1.230555798109043,0.1420590488539435,5.475212607888085,144.55008982531731,347.9251212174051,303.33151132314237,59000
2425250,4252502009WG54,1.0,AMO,1.1135732299751002,0.23945489687245286,7.890081054128912,272.5870899926648,194.777527990399,276.3669431927762,59000
2425450,4254502010EV45,1.0,AMO,1.164797095572748,0.03816123580133426,9.068118399175562,296.14832315598187,155.42822796863393,163.1104148172706,59000
2425713,4257132011BK24,1.0,AMO,1.210024483768975,0.11878232874419221,6.996483053594338,197.94215279069832,70.34563269919217,71.08194038236738,59000
2426071,4260712012CD29,1.0,APO,0.3602886177945622,0.08143819890629728,22.416204086376112,312.48247905903787,138.39798230806252,63.18504206489843,59000
2426082,4260822012DG31,1.0,AMO,1.180161604833086,0.0874976311502811,4.76491842794246,45.32934620259994,227.24450089954064,175.75052581428832,59000
2427499,4274992002CZ58,1.0,AMO,1.1702135707759858,0.036976685985264525,8.67467785180172,347.07810790862663,13.93241306057121,282.0269142997688,59000
2427621,4276212003UN12,1.0,AMO,1.287668740875705,0.24172914976290208,4.499308802909779,331.8337211428148,29.990263240677603,257.2074823272362,59000
2427643,4276432003VF1,1.0,AMO,1.041109646060622,0.0027726943743234477,11.300250356888014,215.7254101791994,1.935505808553728,177.68314333466193,59000
2427684,4276842004DH2,1.0,ATE,0.5662562208744004,0.09375163709556074,2.5530274832058915,21.13996465234908,78.81384042848897,73.5938087593982,59000
2427778,4277782005BE,1.0,ATE,0.5116403330168329,0.05232316296492451,4.717474919883314,163.5130306111704,65.8774075917667,86.12297515403257,59000
2428086,4280862006NM,1.0,AMO,1.063328166622274,0.17671168218250213,12.018021148904262,64.53826600409509,306.2907651465061,20.749489925568753,59000
2428223,4282232006WW,1.0,APO,0.3527919063481725,0.07627572078436315,4.5799398804884675,226.23309662784308,66.68568814024952,63.646607761315686,59000
2428681,4286812008JA8,1.0,AMO,1.1421561843119008,0.0776995363584299,9.386195192921102,68.38747008850031,238.0251693109034,4.593355480864578,59000
2428694,428694Saule2008OS9,1.0,APO,0.5629516575226843,0.14650144319859562,24.256086297604924,173.44715775268747,42.609288241935445,242.8181138460738,59000
2429389,4293892010PR10,1.0,APO,0.9872252356183532,0.1958067118022777,13.072265344149145,74.02569366966841,213.68151729683217,211.7662386435655,59000
2429733,4297332011LX10,1.0,AMO,1.284414779262758,0.036391411369549084,2.8109466951010385,65.46424691844675,156.8232546133781,355.6642808343218,59000
2429736,4297362011MB2,1.0,APO,0.6102301641142154,0.05265343573964885,8.017276142315938,89.25248733913519,147.12052166171588,274.59831135674386,59000
2429746,4297462011SA16,1.0,AMO,1.277457639954333,0.07415242337835527,12.351871146813572,10.510723985757494,308.3622813664615,88.64658703044522,59000
2430439,4304392000LF6,1.0,AMO,1.206640452053239,0.2921244642353881,5.274913696799606,257.80137385675164,60.379008047652654,254.84123395996974,59000
2430552,4305522002HU11,1.0,AMO,1.163271657044106,0.1191457499828761,10.852670385447203,110.4214954860251,214.27853697819992,4.381831239391043,59000
2430802,4308022004XK4,1.0,AMO,1.1830319350990282,0.17969702718930794,11.660250943260152,251.3188994178169,295.8710601204208,355.0167499284627,59000
2431107,4311072006GU,1.0,AMO,1.115682883080475,0.07246284381479336,7.517742708677463,235.2521586363649,257.00285609799886,221.19671081457275,59000
2431394,4313942007FS35,1.0,AMO,1.172849402087311,0.14713785754724637,11.748200765495834,23.800557104347178,354.00449561219784,43.081258816182945,59000
2431698,4316982008ES,1.0,APO,0.5583563652458782,0.022235752315787415,7.92257511070536,112.33251292440025,0.7581155289393848,179.46691673153907,59000
2431760,4317602008HE,1.0,APO,0.1118172323679454,0.010422643776698081,12.903991167910146,204.06979199092598,318.36935322612743,338.6211651515394,59000
2431775,4317752008JO24,1.0,AMO,1.276248001578613,0.14062005804643804,10.298373959582108,330.62442983625897,220.84248825137618,305.89202342201287,59000
2431776,4317762008JQ24,1.0,AMO,1.299413674256168,0.11959778625552361,2.521097209565706,144.47509576146084,0.8944310354858453,107.61083026528554,59000
2432226,4322262009HU2,1.0,AMO,1.085196151403756,0.0410640959075483,4.104329510732845,181.72495627754913,167.5777756944627,142.6127019660513,59000
2432509,4325092010FF7,1.0,APO,0.2415733154819508,0.20628042867622012,16.300915084841304,270.0571692601262,276.2774557700425,307.28092697269835,59000
2432655,4326552010XL69,1.0,AMO,1.208551247141876,0.2978710472697793,9.830401797443301,289.18637057353067,65.71681023988229,324.00417500342286,59000
2433303,4333032013NX,1.0,APO,0.8571508285890934,0.11869404635901373,12.332566161324474,332.40258132723403,244.25178534446232,329.2549355267392,59000
2433939,4339391995DW1,1.0,APO,0.5856903513632128,0.18736759077521833,19.889633919553013,178.9881974440462,50.280631319562005,341.2402290087234,59000
2433960,4339601999JU6,1.0,AMO,1.1742444117671942,0.2888927827093457,7.230823530074634,69.78165462067155,289.2428779642724,180.19514008886222,59000
2434007,4340072000VH61,1.0,AMO,1.263550493930202,0.24946049173406257,13.219833981206,275.19164272838174,204.64681259564557,310.1468545299118,59000
2434051,4340512001UW16,1.0,AMO,1.1209423861681689,0.13906566699080572,11.038551463079182,45.207095257933176,12.199194959572548,124.91039358515508,59000
2434053,4340532001UP27,1.0,AMO,1.2955403732606592,0.2212468453379758,4.7204229495501195,150.60323238213977,32.71525469709719,301.71842131770194,59000
2434154,4341542002SL,1.0,AMO,1.099352469987146,0.0384405120751572,5.928810127268332,226.15669794672613,310.9914178808556,125.08730337501723,59000
2434313,4343132004GP,1.0,ATE,0.3563241806417925,0.15363115663913976,16.69216714424614,249.06822711734662,11.880510140082388,218.99445240089662,59000
2434344,4343442004RV10,1.0,APO,0.983578483227198,0.08371808315398095,22.361315470587282,263.8899781977337,107.4753356019335,168.6473776927411,59000
2434500,4345002005SB71,1.0,APO,0.9384656579420452,0.04834910636884832,4.467718317587718,69.67166095455076,204.08827952703433,321.45811179781657,59000
2434751,4347512006HV57,1.0,AMO,1.123723672441221,0.12788427187636045,7.7199530811297015,353.39371249393827,76.83832093522997,23.947519692196003,59000
2434786,4347862006PW,1.0,APO,0.4810691158844526,0.03930436633008433,2.9696105331094182,64.2306875828256,80.72357966468032,341.56553456952264,59000
2435058,4350582006XG2,1.0,AMO,1.153440627587209,0.20969553245234565,4.191827329801968,34.586425892237955,279.37224419427326,166.35401809850586,59000
2435138,4351382007GD49,1.0,AMO,1.2788535876644729,0.13687201321600065,10.289720389398635,239.05814469439144,104.75805035233766,173.3014735429939,59000
2435302,4353022007US6,1.0,AMO,1.230018312349471,0.15934338976939913,1.1660195287224258,327.59999994837096,13.889861811477004,298.014115585985,59000
2435441,4354412008DJ5,1.0,APO,0.7299246741012207,0.0439127816004471,16.558964547221187,201.37813793977057,259.60384800225853,239.82551207970263,59000
2435730,4357302008UK90,1.0,AMO,1.2596474035508478,0.04193149832804834,13.512166814179455,214.37367642530617,343.57174501494666,343.3355920873034,59000
2436035,4360352009KJ22,1.0,AMO,1.1862547287548622,0.17502463057803722,14.540554365276993,193.85450925635485,299.4962315793106,196.78182444928666,59000
2436037,4360372009NJ,1.0,APO,0.6392241495568597,0.29550292434883385,5.415805025637887,15.389349873440118,197.48233061102337,201.1146520265888,59000
2436094,4360942009SC229,1.0,AMO,1.129323734178675,0.028875174971317683,11.233469349118138,245.2721660976104,152.95815109471528,349.812959564328,59000
2436116,4361162009TB3,1.0,AMO,1.029427067350133,0.08571942856973437,13.895556730582946,128.95168339565038,333.05946151962445,333.5184684877555,59000
2436568,4365682011HB53,1.0,APO,0.6952254899075739,0.26083773496136625,2.2842327712359003,336.84256631284296,275.84115779455357,75.12946633720986,59000
2436654,4366542011RR12,1.0,AMO,1.169537106779964,0.02168160367657108,6.210354127338079,67.24441711750099,205.4366068446012,110.50012594223965,59000
2436763,4367632012FN52,1.0,APO,0.6634590000804274,0.2627657164100854,22.98524417180415,108.76168141786103,316.7360348088521,225.12198296190894,59000
2436764,4367642012FB57,1.0,AMO,1.215177885017222,0.15728579501242534,3.0418124738224517,181.74770959753695,216.61645085199774,338.1750017278438,59000
2436771,4367712012JG11,1.0,ATE,0.5460603651694346,0.12248003217792774,23.344017094696046,171.8478157028433,350.4616803367583,202.80845583467251,59000
2436775,4367752012LC1,1.0,APO,0.4751799248221798,0.09290416930543675,13.179801777194461,144.10970700460354,308.98457218623685,263.8162640384985,59000
2437316,4373162013OS3,1.0,APO,0.9737678614403515,0.08913514743835256,2.497327063438892,113.18505756742375,198.1602830503821,33.839526361529906,59000
2437846,4378461999RJ27,1.0,APO,0.9575643464594946,0.09174077473484363,11.246932918887875,52.986505175706064,332.22103546145377,188.1446975043476,59000
2437908,4379082001XW266,1.0,AMO,1.2531991109546008,0.2654409242880587,4.893917932005993,295.53187423449805,123.27802332627061,53.136598376038584,59000
2437965,4379652003AL73,1.0,APO,0.7792390769704668,0.21713856905243564,7.055104013795208,161.55712341798642,252.33372768855554,93.82756190782703,59000
2438017,4380172003YO3,1.0,APO,0.9186559149113884,0.20091690234934517,13.536889390842093,206.26436127566103,61.659217009712386,59.86964570635195,59000
2438116,4381162005NX44,1.0,APO,0.2051876685095174,0.23962474468560022,12.089817268796752,196.75903090887647,322.3313694210005,59.7283410275088,59000
2438317,4383172006JX,1.0,AMO,1.244230387395535,0.07713439890124349,7.229507394301379,207.17602079335342,89.29805395990283,357.01471190200925,59000
2438429,4384292006WN1,1.0,AMO,1.154189069666297,0.1854128436245267,1.3221259665467295,253.74253386408606,341.651704185605,107.36832934353296,59000
2438430,4384302006WL3,1.0,AMO,1.030827051196182,0.13801987168738528,12.03477271540705,226.57715821448545,6.116924645092272,203.5745681960418,59000
2438452,4384522007AS12,1.0,AMO,1.141708635302781,0.23473249056005802,7.2215897303369285,98.60505026348324,245.46128282510398,7.230751237295294,59000
2438990,4389902010SG13,1.0,APO,0.3152622677587889,0.09277683314198565,20.522645717546855,199.33557337173977,54.02022109256028,290.29903015707225,59000
2439313,4393132012VE82,1.0,APO,0.962041317012109,0.1929535850609687,20.61486603877376,88.02464599474062,277.49212998674795,244.88198641133152,59000
2439854,4398541998XA5,1.0,AMO,1.080060682457703,0.264663723545194,4.757029872720648,211.98112556692863,177.08613490567933,82.3602657568163,59000
2439889,4398892000PG5,1.0,AMO,1.131243749811626,0.1206451428584786,0.06519455711418543,155.49646327287527,327.47409092310073,12.98163186362813,59000
2439898,4398982000TG2,1.0,AMO,1.1482109563006742,0.019986626210238435,13.668685161871776,14.190616186772683,257.42491549721177,98.84915520203695,59000
2439908,4399082000XH47,1.0,AMO,1.1821418294117858,0.15481524670253782,11.410420396293604,264.2348474525882,276.57575591345886,226.28894284402185,59000
2440012,4400122002LE27,1.0,AMO,1.1896220053785778,0.10379174634210778,1.6087793523520666,98.87991038531818,43.37257290486815,5.47303872583738,59000
2441058,4410582007PH25,1.0,APO,0.4757010613061911,0.2016676141641525,17.54317585007753,331.2699678481741,34.7620357214354,27.129169213818628,59000
2441103,4411032007SP6,1.0,AMO,1.163868566130982,0.2853098774245818,0.300349030033209,101.00060699826118,306.2007738672119,147.3650345059201,59000
2441304,4413042008AU26,1.0,AMO,1.251924685978986,0.1456824953990541,0.41638603831047727,358.7841875286617,81.27858368970718,63.35969305728493,59000
2441823,4418232009QO5,1.0,AMO,1.215634711783831,0.13985706904666015,7.887348593967637,166.66242041056424,312.09905738850426,227.45161654067925,59000
2441825,4418252009SK1,1.0,AMO,1.252030681048855,0.19637544005743807,1.4405614385451992,9.506635052059105,51.31372949195192,62.877269213448066,59000
2442177,4421772010XC24,1.0,AMO,1.124237626183511,0.031049251078070304,14.465047837273783,27.456833461144473,111.04246103537145,357.7013539112172,59000
2442243,4422432011MD11,1.0,AMO,1.26157450322195,0.07605185667750439,13.407468399753938,29.551685663004804,334.34594253367965,156.89263723665275,59000
2442559,4425592012AU10,1.0,AMO,1.134491248230792,0.27569379765011953,9.747180468718271,20.237191562446068,302.2984199093303,53.394004755056706,59000
2442605,4426052012HY33,1.0,APO,0.9123481076342296,0.20098278400912986,1.5927242709578322,96.40418388140873,19.52735180598541,26.580237165578207,59000
2442609,4426092012KU42,1.0,AMO,1.068869827001195,0.004033213195024876,4.872528867105977,116.8519784939942,161.31510370265892,151.4017285267506,59000
2443104,4431042013XK22,1.0,APO,0.8331271442934641,0.061387641767705954,9.293074947651098,40.06291107618384,327.55242317169984,291.2731917843584,59000
2443923,4439232002RU25,1.0,AMO,1.125642899581257,0.2048511798086697,7.213197537430495,157.72733452849914,5.3128231650410385,157.9806331833519,59000
2443972,4439722003TN1,1.0,AMO,1.2379851119853869,0.22931976076877225,2.533543110096783,131.5262958063316,38.63501523653606,50.78889035046974,59000
2444185,4441852005SR1,1.0,AMO,1.113352452611212,0.2519578718022126,8.662674641957938,229.07663849530746,232.27051861639924,175.93524991464972,59000
2444627,4446272006WU,1.0,AMO,1.153183588458997,0.08765304101461346,6.536559718638349,70.51124142065294,37.79405384483151,121.45342762746674,59000
2444628,4446282006WQ1,1.0,AMO,1.120472745450932,0.27930857888326877,14.209454450892878,329.03477647824246,161.5817704105477,180.67268401196958,59000
2444935,4449352008CQ1,1.0,AMO,1.2475808570408071,0.16588406807336772,14.042928444378285,185.75668037079475,182.81620149007338,140.80940529384017,59000
2445025,4450252008NS1,1.0,APO,0.4779199056278077,0.20896170671636785,14.136848883499308,224.54389421381427,309.69146286253385,233.24007792371475,59000
2445267,4452672009SD229,1.0,AMO,1.238711978930123,0.1790216588339724,9.665240039858029,14.227321824152405,344.6606953033261,289.3048462153607,59000
2445775,4457752011YA,1.0,APO,0.516635611115257,0.03682201640238614,3.4449116943435607,201.27193159224666,184.40314126109237,319.1231499680464,59000
2445830,4458302012CL19,1.0,APO,0.8725202062072372,0.28893439781546393,5.583080971004289,132.516073624194,183.7297158137936,266.86444184445804,59000
2446789,4467891998FN9,1.0,AMO,1.067673736296768,0.036862673968245795,13.510731063028643,332.7019375735182,261.6463218562455,127.80828168959782,59000
2446804,4468041999VN6,1.0,AMO,1.091339002247173,0.07646458692335507,10.487488843436024,318.83159359722833,69.30238199331907,161.44488999072775,59000
2446826,4468262001PE1,1.0,AMO,1.130157095628989,0.24408836406689405,2.841452959246163,229.5535320078181,338.7090746303214,231.03556625177936,59000
2446833,4468332001RB12,1.0,APO,0.6508685378240866,0.18557908845033042,14.255257651830572,276.4264862900671,0.431612803141177,79.13826556557919,59000
2446924,4469242002VV17,1.0,ATE,0.4718326584201456,0.2514447496129071,23.369031262236224,232.05353656173935,0.6457932260236543,252.63461483258942,59000
2446935,4469352002XZ38,1.0,AMO,1.14986520072327,0.15472085651221346,5.177566592428554,6.108520178677299,225.239890249205,233.924314517822,59000
2446938,4469382002YQ5,1.0,AMO,1.127976101820777,0.11309797060999045,2.787305632786279,253.12555608234032,122.93448922107657,236.33536317192332,59000
2446955,4469552003SC11,1.0,AMO,1.0213781296310078,0.27655364986433545,14.130379153636476,63.752674983730095,143.3214865073004,119.9976942011107,59000
2446963,4469632003TK,1.0,AMO,1.1419703361258091,0.010875695254438456,6.918980404381488,245.7255437892791,79.7173833086401,216.56407142449012,59000
2447221,4472212005UO5,1.0,APO,0.9864623691817118,0.2568390661059137,10.431049966569162,3.7824423228614945,146.80886306949378,71.18350104699232,59000
2447655,4476552006WA,1.0,AMO,1.279847516343892,0.06924533555633448,4.013507996891254,111.92645102126701,298.0739316321683,68.29055098464197,59000
2447795,4477952007TH19,1.0,AMO,1.24566125649925,0.25462089832619034,13.373779424207163,186.0940724667057,251.729801348503,276.66748628223115,59000
2447903,4479032007XJ20,1.0,APO,0.6781498397872554,0.04175898402506568,21.140419172239376,119.94141612988018,34.075352103504166,136.6417247560154,59000
2447977,4479772008CC119,1.0,AMO,1.189136974399083,0.17406568910716214,6.044855991551311,249.83541073082336,20.40474191297683,196.055573457691,59000
2448628,4486282010VF1,1.0,APO,0.4315403573124318,0.2664323757034416,0.7653319974269712,188.17543395016048,182.22940709166895,105.38718463786752,59000
2448724,4487242011BB45,1.0,AMO,1.071566650242537,0.14206189406966716,6.699771457592093,345.48025714620667,262.85794681189356,84.90780695906933,59000
2448818,4488182011UU20,1.0,AMO,1.167974244180103,0.22397000214101787,2.712870248700799,128.8124724639253,239.21606487471058,280.7520355804496,59000
2448972,4489722011YV15,1.0,AMO,1.2908281500294845,0.2414014853566675,2.1410110522332175,259.86935935828217,311.081289734371,285.90521192842124,59000
2449074,4490742012FR62,1.0,AMO,1.225661021210905,0.22094826261503375,5.896404178431354,300.90299919191733,47.97526242914172,301.0626595870491,59000
2449089,4490892012SC22,1.0,APO,0.4855768936282164,0.2775989210623795,2.4769234336156796,91.30240335941113,218.07094927600082,307.6002881763812,59000
2449107,4491072012VJ82,1.0,APO,0.8292875163971816,0.1340502691559786,23.936612673291624,271.48733128617135,275.76523703880093,148.09666664739584,59000
2450143,4501431999ED5,1.0,APO,0.9319180882063052,0.05193763174954673,1.188479544532045,141.59303999387822,337.62268369084427,291.2282316177907,59000
2450159,4501592000JJ5,1.0,APO,0.5714946368399382,0.014343319110743935,10.034240684968179,46.341774587968715,36.317893458489905,124.53638478953008,59000
2450160,4501602000RM12,1.0,APO,0.8083306743723812,0.07393796089125153,4.067567550792372,1.3129478757048085,86.27106625984304,18.906487553608603,59000
2450185,4501852001WJ2,1.0,AMO,1.093156077230936,0.04295925116407263,10.332169822931341,267.752718949365,127.65291557863021,248.16151053966723,59000
2450203,4502032002NA31,1.0,AMO,1.185237348256314,0.16738462243034413,1.182171738218426,67.04786839623759,194.67015301873494,71.62539057743804,59000
2450238,4502382002XN40,1.0,AMO,1.2483732603828392,0.0554836011635196,8.202083613129515,18.42970831571719,147.10038998629824,162.52994242499497,59000
2450259,4502592003WQ7,1.0,APO,0.9839086072297032,0.011680112186811352,19.32753738004844,178.99527151427083,310.0022222454628,58.99298367853796,59000
2450648,4506482006UC63,1.0,AMO,1.057607536131263,0.010796948660600358,14.250897525734562,124.81129246658982,342.18969763753614,140.95305800747553,59000
2450649,4506492006UY64,1.0,ATE,0.785047763539714,0.24947084950945847,17.463189074235316,249.05041361161787,25.228316257996557,318.55186775036043,59000
2450779,4507792007SE11,1.0,AMO,1.2595120081490592,0.17743497943290745,1.4923763645187527,38.65114634071508,251.8850276307541,220.7347833503415,59000
2451397,4513972011EZ78,1.0,AMO,1.094867465476639,0.10742559056801344,1.3278082457121154,47.75514106687109,41.13839474957139,53.33007745525027,59000
2452307,452307Manawydan1997XV11,1.0,AMO,1.273946701086142,0.2682684128220741,10.973970728070988,145.47877498821637,323.2638554172743,261.1804171490601,59000
2452313,4523131998XR16,1.0,APO,0.9604569074571832,0.02105898342231408,5.383235125086716,187.34694176481082,51.15547564027568,305.22364324934045,59000
2452314,4523141999LN28,1.0,AMO,1.139967318026998,0.2940966218183478,6.708589629498732,296.70981073978413,356.9440350776406,59.90133726004459,59000
2452334,4523342001LB,1.0,APO,1.002260040797773,0.1848875370763383,24.415527533783973,210.8250687365782,153.99007629635193,267.8747769520215,59000
2452397,4523972002PD130,1.0,AMO,1.234369945402263,0.05503927619065454,12.298601976058134,324.9350802525535,137.49727775427144,197.68504420126803,59000
2452421,4524212002VX99,1.0,AMO,1.285150769340315,0.20372072969309055,12.698900359503009,78.39642100980913,211.06097436950876,217.5349790639564,59000
2452474,4524742004BG11,1.0,APO,0.910397888539994,0.2290143779350688,21.519247618201966,214.63902575941836,141.9683171372437,338.0489642103028,59000
2452561,4525612005AB,1.0,AMO,1.108980298629753,0.12880283501123233,9.293180101823369,235.88582752533534,84.48969840445126,13.161858517710971,59000
2452639,4526392005UY6,1.0,APO,0.2936916046501308,0.2584897818736642,18.59834809656196,261.28981861751544,226.49178390992122,229.9642280051101,59000
2453100,4531002007WU4,1.0,AMO,1.261959535907298,0.04521972218894109,5.384413719514309,355.9142513623184,262.2108954816244,29.337322736181765,59000
2453309,4533092008VQ4,1.0,AMO,1.169160215404189,0.0836512750732825,14.976693398592761,168.49217606835373,340.31577787293816,284.25103068581785,59000
2454078,4540782012VV93,1.0,AMO,1.138455593420692,0.02804770847519693,4.194332544819676,132.95504875064205,147.2826987284623,322.6081297319896,59000
2454177,4541772013GJ35,1.0,AMO,1.093098389281828,0.06326335218220565,8.850111049552792,306.7944030553781,254.07825679090334,31.150712397425565,59000
2454266,4542662014FM7,1.0,AMO,1.2475863863480992,0.07161864357334351,4.2309251748179,63.64472583071357,300.0972659550965,9.302183311005003,59000
2455146,4551461993FS,1.0,AMO,1.281055835483821,0.275289957276513,1.6810657584010973,13.330115020718187,299.2981737124951,344.0407375408929,59000
2455157,4551571997YM3,1.0,AMO,1.1249406142324851,0.02343290662534686,8.51378722265515,159.69205927127993,12.33724988872324,333.5495169683778,59000
2455185,4551852000EB107,1.0,AMO,1.26700695147045,0.12822453605631282,5.300230062992096,88.99410763317678,128.0528352115871,332.5490653422989,59000
2455193,4551932000RJ60,1.0,AMO,1.237019950541624,0.15971960616807387,8.748289012850815,142.74914445183265,4.830609299859394,338.2866568276687,59000
2455199,4551992000YK4,1.0,AMO,1.045394511548907,0.2696079161406482,8.380177149974893,354.9899921206755,201.26877146122754,180.0348909159081,59000
2455213,4552132001OE84,1.0,AMO,1.200707409465732,0.29930886559836406,8.133850937153424,125.45576287893088,311.43255339614973,351.68385843536464,59000
2455322,4553222002NX18,1.0,AMO,1.056429035801664,0.22601643447595074,1.8495168306979415,254.86765502161688,293.37049207380164,321.2324951397817,59000
2455407,4554072003ER,1.0,AMO,1.155866377757506,0.29123729717070884,6.602711615255356,90.1447235101674,292.0498461742803,35.15875062220019,59000
2455415,4554152003GA,1.0,AMO,1.036365604954004,0.23613033976076211,12.180059090981876,109.23225975582318,126.66095922149495,292.5752500078957,59000
2455426,4554262003MT9,1.0,APO,0.1971024084206085,0.28896079229142496,7.8785873886158955,87.53586964569277,16.67867573545546,256.47990688524715,59000
